"","R","m","cov","seasonality","nparams","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"69","DUE",1,"atpc","fixed_factors",384,13049.2060333053,26866.4120666105,0.781093482573147,0.948932492956263,0.97996677875415,18,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.618793806798267,-0.576827402354478,0.508239090462219,-0.418553894380965,0.374956418575648,-0.328733387439406",NA,NA,NA,"WtDepWs,ElevWs,PctIce2011Ws,PctAlluvCoastWs,BFIWs,RunoffWs","ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,PctUrbLo2011WsRp100,PctImp2006WsRp100,OmWs","-0.482203469925119,-0.460279194754046,-0.451021457069109,0.442850785355362,-0.413259297163297,0.407179095192962","-0.555069511238413,0.452300044161932,-0.429673285418088,0.416295891232192,0.398203106406025,0.385879015252355"
"70","DUE",1,"none","fixed_factors",336,13172.0484406595,27016.096881319,0.778588310696263,0.94857892559381,0.979229366868514,25,4,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.611385130582931,-0.595551410803473,0.527275599470309,-0.453117910260614,0.403132752402627,-0.365416702237274",NA,NA,NA,NA,NA,NA,NA
"71","DUE",1,"at","fourier",120,13657.9554184364,27555.9108368728,0.75797289929104,0.935070161146146,0.978259238050533,6,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.668960058885703,-0.501139654480972,0.488231638186639,-0.402599077490442,-0.346801947576353,0.322435576910174",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"0.513556938912789,0.366101698534238,-0.342507694090956,-0.325454597832319,0.260591668613394,0.238590423934359",NA
"72","DUE",1,"mt","fourier",120,13640.3969957466,27520.7939914933,0.758401304301696,0.934980262063148,0.977648364025046,21,3,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.667678684729337,-0.542532662928956,0.514187668486503,-0.438749360486462,-0.368758916179898,0.339728638593294",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,PctGlacLakeFineWs",NA,"0.491691737114226,0.305964602604086,-0.272891784825363,-0.263186996170972,0.220386415984122,0.195067458092322",NA
"73","DUE",1,"pc","fourier",120,13767.3439162391,27774.6878324781,0.757597307376804,0.934094311035157,0.978729455406365,19,2,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.640614130160977,0.470354577027941,-0.43848930108979,-0.404883934216051,-0.361688712103989,0.316768365033188",NA,NA,NA,"PctUrbLo2011WsRp100,PctUrbOp2011WsRp100,ElevWs,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100",NA,"0.433709085606501,0.430666367030535,-0.427725118418443,0.41812599701634,0.40204977978989,0.383531212134951",NA
"74","DUE",1,"hdr","fourier",120,13727.2810697516,27694.5621395031,0.760406343922543,0.936158119409462,0.979749663278825,19,2,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.634064522531248,0.479019980550017,-0.465265947292339,-0.439785931757819,-0.365093668884696,0.343578552192454",NA,NA,NA,"ElevWs,PctUrbOp2011WsRp100,RdDensWsRp100,WtDepWs,PctUrbLo2011WsRp100,PctIce2011Ws",NA,"-0.565506039815,0.548036841531655,0.506350791449498,-0.465930225112266,0.449809334250013,-0.446229557974349",NA
"75","DUE",1,"hd","fourier",120,13684.0906147401,27608.1812294802,0.758047715600587,0.935951586271134,0.97807901835531,17,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.674790383721651,-0.485887873396901,0.482496937745916,-0.39727182277337,-0.358687923013636,0.312032178821731",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"-0.453413872791922,-0.34591527961546,0.340465719908607,0.288304670100963,-0.27033053505413,-0.256280472671868",NA
"76","DUE",1,"atpc","fourier",144,13619.1851819741,27526.3703639483,0.758208488020375,0.935099044930873,0.97821943167049,18,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.667436749740476,-0.508711284973187,0.493376383814988,-0.405582171238255,-0.350345637664183,0.324305849580501",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,WtDepWs","ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100","0.512886581107357,0.38343897278664,-0.357217135369569,-0.340778259767711,0.272808529436912,-0.260234348892454","-0.488122437688434,0.472421047908712,0.458470741485963,0.443373445675211,0.428609108957712,0.403125712082511"
"77","DUE",1,"none","fourier",96,13808.6469681223,27809.2939362446,0.757282316184572,0.933952563560355,0.978980528254891,16,2,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.640916264403698,0.45914253253243,-0.420249709736654,-0.397182234848201,-0.353903479918529,0.310386271694413",NA,NA,NA,NA,NA,NA,NA
"78","DUE",1,"at","no_seas",72,14353.2398713014,28850.4797426028,0.739390458579646,0.918333534506201,0.980737275556759,16,2,0,"0 ","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,BFIWs,PermWs",NA,NA,NA,"0.726834685999146,0.320525472020168,-0.293208372215571,-0.285178255068316,-0.265796636021394,-0.205702318767166",NA,NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctIce2011Ws,PctUrbOp2011WsRp100",NA,"0.61420210863704,0.568047330716211,-0.518270979046404,-0.495445419162647,-0.475921018683792,0.450043546551697",NA
"79","DUE",1,"mt","no_seas",72,14352.9760679009,28849.9521358018,0.732878748795019,0.919295142559944,0.980938800084253,21,2,0,"0 ","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,BFIWs,PermWs",NA,NA,NA,"0.724804553962508,0.335294885616961,-0.312132253653017,-0.295966556214353,-0.258164596655416,-0.19573165478212",NA,NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctIce2011Ws,PctUrbOp2011WsRp100",NA,"0.6114952447898,0.571174720814559,-0.52261777915283,-0.493280704517262,-0.469677523556692,0.450506151699506",NA
"80","DUE",1,"pc","no_seas",72,14829.917873936,29803.835747872,0.726180042869661,0.923486762936954,0.974120928170597,6,1,0,"0 ","PctAlluvCoastWs,WtDepWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs",NA,NA,NA,"0.578073059163291,-0.479549134762155,0.461475468061099,-0.458504155197001,0.434316910896192,-0.33974292260759",NA,NA,NA,"ElevWs,RckDepWs,PermWs,PctUrbOp2011WsRp100,RdDensWsRp100,PctAlluvCoastWs",NA,"0.627063574601358,-0.607278399001617,-0.553584129605658,-0.548290296331156,-0.527224840250829,-0.514290700918964",NA
"81","DUE",1,"hdr","no_seas",72,14876.665595702,29897.3311914039,0.72515722382441,0.923985175164929,0.974126536131068,18,2,0,"0 ","PctAlluvCoastWs,RckDepWs,WtDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100",NA,NA,NA,"0.599805302007308,0.522524342557533,-0.49942117141638,-0.478977405125366,-0.417007119798375,0.359554922621003",NA,NA,NA,"ElevWs,PctUrbOp2011WsRp100,RdDensWsRp100,WtDepWs,PctIce2011Ws,PctUrbLo2011WsRp100",NA,"-0.775803463268618,0.711074457389293,0.670132298788506,-0.665847931779791,-0.635024129431136,0.60078979151772",NA
"82","DUE",1,"hd","no_seas",72,14395.6575431656,28935.3150863312,0.739197047837157,0.919172737905227,0.979282119004991,21,3,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,PermWs",NA,NA,NA,"0.724994907125375,0.346561997331003,-0.307717562271741,-0.306571035435421,-0.272971639260405,-0.178562697726661",NA,NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctUrbOp2011WsRp100,PctIce2011Ws",NA,"-0.61634515807794,-0.585028553374217,0.546807459275601,0.495495021534154,-0.482134146816409,0.476944789724771",NA
"83","DUE",1,"atpc","no_seas",96,14322.7270596749,28837.4541193498,0.739428034248887,0.91903591246151,0.980738389713718,6,1,0,"0 ","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,BFIWs,PermWs",NA,NA,NA,"0.724751834603615,0.323049623811037,-0.294031973940419,-0.286170823625491,-0.264368189440335,-0.201494377233033",NA,NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctIce2011Ws,PctUrbLo2011WsRp100","RckDepWs,PctAlluvCoastWs,PctCrop2011Ws,PermWs,ElevWs,WtDepWs","0.614560974814088,0.551365055487525,-0.511208150692382,-0.492277836808692,-0.47400435234494,0.460575818781318","-0.468264668668379,-0.364786121432204,-0.36014859178089,-0.343573051187814,0.341092080207404,0.331366029990424"
"84","DUE",1,"none","no_seas",48,14926.5861718796,29949.1723437593,0.725289527850215,0.923762005208245,0.973856969526497,47,8,0,"0 ","PctAlluvCoastWs,RckDepWs,WtDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100",NA,NA,NA,"0.599561079684921,0.516269385486236,-0.493461033537056,-0.472214671407092,-0.414322820583143,0.361732802290589",NA,NA,NA,NA,NA,NA,NA
"85","DUE",2,"at","fixed_factors",383,12600.4846260608,25966.9692521216,0.780011139935729,0.949957482684519,0.991614915770579,25,3,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","PctIce2011Ws,PctAlluvCoastWs,RunoffWs,RckDepWs,PermWs,PctCrop2011Ws",NA,NA,"0.650326562050062,-0.638038515106305,0.473292523397071,-0.452430921887746,-0.369705922095853,0.335591966276174","-0.233907428594656,0.20636721350885,0.195596879007688,0.182399919522689,0.157553280446693,0.119710885603743",NA,NA,"ElevWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,PctGlacLakeFineWs,RckDepWs",NA,"-0.502829027424756,-0.480888546825659,0.480322263020383,-0.456054291778427,0.413155766885102,0.401443050246477",NA
"86","DUE",2,"mt","fixed_factors",383,12611.0591109542,25988.1182219085,0.777887254781567,0.950318927504255,0.991461218616112,7,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","PctIce2011Ws,PctAlluvCoastWs,RunoffWs,RckDepWs,PermWs,OmWs",NA,NA,"-0.653419788581957,0.641938038519669,0.482526536610765,-0.459920387099331,-0.386395157536156,0.343684379780524","0.272293296492242,-0.241029693074863,-0.211473140266469,-0.208177987767582,-0.164353790420554,-0.126602795235642",NA,NA,"PctAlluvCoastWs,RunoffWs,WtDepWs,PctGlacLakeFineWs,ElevWs,RckDepWs",NA,"0.404647747638401,0.378631964298156,-0.369364211995861,0.363180663787545,-0.362297511563328,0.340789571618564",NA
"87","DUE",2,"pc","fixed_factors",383,12683.2287472688,26132.4574945376,0.77701287200295,0.949756871484741,0.99184139961743,7,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","PctIce2011Ws,PctAlluvCoastWs,RunoffWs,RckDepWs,WtDepWs,PermWs",NA,NA,"-0.634983068976257,0.628720820986175,0.477605941600141,-0.466909025612228,-0.381771023258955,0.343824943823572","0.359402687645237,-0.352129181001768,-0.315918013716192,-0.29975346293529,0.243663588587635,-0.175912434597875",NA,NA,"ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,RdDensWsRp100,PctUrbLo2011WsRp100,OmWs",NA,"-0.565554993647873,0.475979521135285,-0.430152735109385,0.411492529386981,0.409729926490994,0.399325945162743",NA
"88","DUE",2,"hdr","fixed_factors",383,12637.1881287319,26040.3762574638,0.777152338907384,0.952403069261111,0.991431930473016,7,1,0,"0 ","PctIce2011Ws,PctAlluvCoastWs,RckDepWs,WtDepWs,RunoffWs,PermWs","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs",NA,NA,"-0.478224618554449,0.395035752674536,0.387561817300108,-0.349082187278404,0.278720920157729,0.236041879030222","-0.653508438564094,0.616844367790105,0.486690364251709,-0.463268162234553,-0.395027266139418,0.35749466522129",NA,NA,"RdDensWsRp100,PctUrbOp2011WsRp100,ElevWs,RunoffWs,PctIce2011Ws,PermWs",NA,"0.573749067953192,0.545471181749295,-0.498080605727443,-0.468611212709377,-0.453512842365358,0.448778161127775",NA
"89","DUE",2,"hd","fixed_factors",383,12603.2360202645,25972.472040529,0.780544239162255,0.949678963078286,0.991689461766678,7,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","PctIce2011Ws,PctAlluvCoastWs,RunoffWs,RckDepWs,PermWs,PctCrop2011Ws",NA,NA,"0.652432541707738,-0.634957106244312,0.470557794317115,-0.453374924829776,-0.371759642077418,0.333791172944758","-0.240037411952918,0.209116871837574,0.208570714135564,0.182775985377108,0.155135385497343,0.116154728482702",NA,NA,"ElevWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,RckDepWs,PctGlacLakeFineWs",NA,"0.536267002619471,-0.497601376772994,0.492719683676629,0.44958880404987,-0.422172479476543,-0.413568321386847",NA
"90","DUE",2,"atpc","fixed_factors",407,12580.637355115,25975.27471023,0.780431678977457,0.950344939354388,0.991609943125348,20,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","PctIce2011Ws,PctAlluvCoastWs,RckDepWs,RunoffWs,PermWs,PctCrop2011Ws",NA,NA,"0.651183273127954,-0.636663150938907,0.472796779184451,-0.452539422057468,-0.369000677823076,0.333967930335215","-0.234096104678726,0.209835187050788,0.184341322780598,0.182480941137196,0.165730084152433,0.123250998724667",NA,NA,"ElevWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,PctGlacLakeFineWs,RckDepWs","ElevWs,PctUrbOp2011WsRp100,WsAreaSqKm,RdDensWsRp100,OmWs,PctUrbLo2011WsRp100","-0.492229204929013,-0.480017719502393,0.476567645747804,-0.455495150788683,0.411629023091635,0.400336731976488","-0.493782604284447,0.443055464427914,-0.413137905117381,0.384949355107469,0.38020958637278,0.365952901131539"
"91","DUE",2,"none","fixed_factors",359,12703.338189718,26124.676379436,0.776696822888843,0.949365872003903,0.991845234128424,7,1,0,"0 ","PctIce2011Ws,PctAlluvCoastWs,RunoffWs,RckDepWs,WtDepWs,PermWs","WtDepWs,RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs",NA,NA,"-0.359429668322227,0.350108587972832,0.326921126356566,0.298668352905157,-0.243370281928268,0.169156160842797","-0.637352256777945,0.62631422857591,0.479274501016555,-0.466990742341055,-0.382921875790993,0.345980378056151",NA,NA,NA,NA,NA,NA
"92","DUE",2,"at","fourier",143,13185.4909618836,26656.9819237672,0.756527849226282,0.938697798089101,0.993078865275079,23,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100",NA,NA,"0.701920991490721,-0.582791921479117,0.471683781335319,-0.466402925168828,-0.38822664377978,0.301837570797055","-0.289301967827928,-0.237988194455188,0.232924673932227,-0.18361664453124,0.121856188532688,0.121017438041517",NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"0.49291916697824,0.373689749229492,-0.332248090098636,-0.304257283893598,0.25471010751563,0.23225350892471",NA
"93","DUE",2,"mt","fourier",143,13168.6775992327,26623.3551984654,0.757341529558429,0.938367614517114,0.993142404627971,24,3,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,PermWs",NA,NA,"0.694953100026382,-0.593406962424812,0.478873936591557,-0.47782945911362,-0.408439602958948,0.307613037364737","-0.317715952305245,-0.308443013576765,0.299950982006196,-0.234179581132322,0.164327993516113,-0.140954553012635",NA,NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,PctGlacLakeFineWs",NA,"0.484900230033132,0.315361432079086,-0.267103415074853,-0.254128704646326,0.214385954444219,0.186604511033056",NA
"94","DUE",2,"pc","fourier",143,13303.1140842136,26892.2281684272,0.75579550206398,0.935940481498054,0.993307912982098,20,2,0,"0 ","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,PctCrop2011Ws","RunoffWs,WtDepWs,BFIWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs",NA,NA,"0.40699595354464,0.33534248460365,-0.318548590087963,0.245902977305873,-0.165287326432393,0.113558253665374","0.680587632764305,-0.530969762403879,-0.466738583428159,0.466432437661577,-0.387985038253834,0.298929447512149",NA,NA,"PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,RunoffWs,PctImp2006WsRp100,ElevWs,PopDen2010Ws",NA,"0.428312493181846,0.412578706801663,-0.404922986894192,0.398027814756956,-0.397742906107879,0.385507926265352",NA
"95","DUE",2,"hdr","fourier",143,13274.8359588586,26835.6719177171,0.760293838098415,0.93854665793382,0.992288807701162,18,2,0,"0 ","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,WtDepWs,BFIWs","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs",NA,NA,"0.425894076143068,-0.384537089715093,0.348359027618862,0.279267282327301,-0.203848708798251,-0.136193297469865","0.669723940504402,-0.556920309052519,0.477791780510324,-0.463935700640506,-0.394691127997828,0.314726312706006",NA,NA,"PctUrbOp2011WsRp100,RdDensWsRp100,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100,RunoffWs",NA,"0.545903422161107,0.532786110727484,-0.524194224052444,-0.426728091833556,0.423642201877098,-0.421418701495504",NA
"96","DUE",2,"hd","fourier",143,13209.6931030945,26705.3862061891,0.756586475181124,0.939391821896764,0.993254802261437,18,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,PctUrbHi2011WsRp100,PctCrop2011Ws",NA,NA,"0.701376120342626,-0.565086288793502,0.468558132608562,-0.468302350494194,-0.383413837204669,0.294201103645837","-0.34780494573705,-0.272426487696251,0.257713616116733,-0.198662768677708,0.110333117468603,-0.109415551571584",NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"-0.432922435864702,-0.351047910611477,0.328668427384794,0.268585932058486,-0.263159754977135,-0.249285467791346",NA
"97","DUE",2,"atpc","fourier",167,13148.8330793565,26631.6661587131,0.757450720866606,0.93889030945265,0.99316329897166,20,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,PermWs,PctCrop2011Ws",NA,NA,"0.704977259717252,-0.57703767797901,0.468916751121278,-0.4672219394819,-0.388554424414075,0.299198290093601","-0.246940482682117,-0.244150391464596,0.229581662086444,-0.19053229589167,-0.136294408568479,-0.127386687425351",NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs","PctUrbOp2011WsRp100,ElevWs,RunoffWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws","0.487779325321348,0.389863061914042,-0.345542142461376,-0.314793131916196,0.265850251432551,0.246281837661579","0.473732218941871,-0.450214779773014,-0.445165244887427,0.438380161142853,0.425343529383365,0.416258406361917"
"98","DUE",2,"none","fourier",119,13340.422335771,26918.8446715419,0.755220644644785,0.935680782890611,0.993139097856052,7,1,0,"0 ","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,BFIWs","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs",NA,NA,"0.429068938266812,0.317111260042699,-0.30819842573414,0.230276109959743,-0.144482227456091,-0.115456657687358","-0.678279320246256,0.534161256566168,-0.46809031057166,0.464140791770384,0.38612840241988,-0.301157588605718",NA,NA,NA,NA,NA,NA
"99","DUE",2,"at","no_seas",95,13805.0434614624,27800.0869229248,0.737708433005374,0.925975023677817,0.993348037856593,18,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100",NA,NA,"0.652615684255554,-0.628084898117647,0.511298316388136,-0.449146886259103,-0.396214654459548,0.327165086338736","0.512239453645681,0.448815516220016,-0.387224461412246,-0.328117051228916,-0.31197286708452,-0.309048756789409",NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100",NA,"0.62287443120058,0.559207768345486,-0.521501815771089,-0.486014026574729,0.468055304780507,0.467524526596073",NA
"100","DUE",2,"mt","no_seas",95,13808.8046487418,27807.6092974836,0.730113057105369,0.925556956153896,0.993337658712994,7,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,ElevWs","RunoffWs,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100",NA,NA,"0.645865854567319,-0.630461721518906,0.514065514135487,-0.442678160399387,-0.405600321163335,-0.325463259025519","0.529110730450153,0.421676856492289,-0.356982755369867,-0.296301477146208,-0.277893941755731,-0.274318680587113",NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100",NA,"0.619123991745843,0.56094311116456,-0.522734325036061,-0.479456464285247,0.468151559991432,0.464501660862994",NA
"101","DUE",2,"pc","no_seas",95,14241.9885332875,28673.977066575,0.761704123064349,0.946136027999722,0.989879300033957,6,1,0,"0 ","ElevWs,WtDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100,RckDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,BFIWs",NA,NA,"-0.717014973196349,-0.703148049710252,0.673419321656321,0.633545739837054,0.624334550694511,0.6176538134493","0.558561938661594,0.403008617686386,-0.363453005425337,0.284551763980601,-0.255629417781361,-0.167832058549666",NA,NA,"RckDepWs,PctAlluvCoastWs,PermWs,PctGlacLakeFineWs,PctIce2011Ws,RdDensWsRp100",NA,"-0.446844177501797,-0.421458330365136,-0.383355140346725,-0.348657010038346,0.3421965132588,-0.341847481291679",NA
"102","DUE",2,"hdr","no_seas",95,14280.8079882425,28751.6159764849,0.764169874795679,0.945084560390967,0.989668435777805,7,1,0,"0 ","ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,BFIWs",NA,NA,"-0.693313158807723,0.670975205704744,-0.648045522244018,0.628599716708324,0.608587702228962,0.603697477622926","0.517396387428401,0.423458602669052,-0.389781646922699,0.326425232798022,-0.270895433826447,-0.153058444324905",NA,NA,"ElevWs,PctUrbOp2011WsRp100,WtDepWs,RdDensWsRp100,PctUrbLo2011WsRp100,RckDepWs",NA,"-0.797151744404684,0.691342924876405,-0.643368264089334,0.614115307629595,0.578243238189181,0.571641698960293",NA
"103","DUE",2,"hd","no_seas",95,13839.4088272348,27868.8176544696,0.737230962702824,0.926834059795094,0.99295662597333,50,7,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,ElevWs","RunoffWs,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100",NA,NA,"0.633144559424626,-0.628759946726483,0.52342998497704,-0.436909944499944,-0.398122117437461,-0.34115502809896","0.542980318445864,0.41451728395074,-0.361641771990465,-0.301449642527105,-0.283949969414455,-0.279248268439672",NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,WtDepWs",NA,"-0.621405349878291,-0.574069169160492,0.542269783786502,-0.496919128145519,-0.485744724188899,0.475956642712025",NA
"104","DUE",2,"atpc","no_seas",119,13769.0837057556,27776.1674115113,0.737726689137715,0.92659915082904,0.993381200218248,18,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs","RunoffWs,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100",NA,NA,"0.649674920217728,-0.629414468184942,0.513627343477898,-0.44833286105031,-0.39599322157293,0.32809275833244","0.509563456453684,0.447536749530512,-0.386353296779566,-0.328012827299263,-0.312051457708582,-0.309111648264602",NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100","RckDepWs,PermWs,PctAlluvCoastWs,PctCrop2011Ws,ElevWs,PctIce2011Ws","0.624390013066322,0.547298225425119,-0.520639113185776,-0.491068905521474,0.483564170201578,0.475259105259795","-0.412321578955546,-0.351421747037213,-0.342798502291437,-0.331644943757788,0.273610639059299,0.2707548473203"
"105","DUE",2,"none","no_seas",71,14320.8390644252,28783.6781288504,0.760981280710333,0.944822927275284,0.989964698520491,36,4,0,"0 ","ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,BFIWs",NA,NA,"-0.702514090916493,0.670079376697645,-0.652396568702285,0.630955936461919,0.616139753397655,0.609119289385852","0.515120589909651,0.42533157886749,-0.377074479974622,0.32053302553172,-0.264917994937296,-0.149078000854029",NA,NA,NA,NA,NA,NA
